date,se,browser,hits
2014-12-07,yandex,yabrowser,17155634.0
2014-12-08,search,yabrowser,18094850.0
2014-12-08,yandex,yabrowser,17067224.0
2014-12-09,search,yabrowser,0.0
2014-12-09,yandex,yabrowser,0.0
2014-12-10,search,yabrowser,0.0
2014-12-10,yandex,yabrowser,0.0
2014-12-11,search,yabrowser,0.0
2014-12-11,yandex,yabrowser,0.0
2014-12-12,search,yabrowser,0.0
2014-12-12,yandex,yabrowser,0.0
2014-12-13,search,yabrowser,0.0
2014-12-13,yandex,yabrowser,0.0
2014-12-14,search,yabrowser,0.0
2014-12-14,yandex,yabrowser,0.0
2014-12-15,search,yabrowser,0.0
2014-12-15,yandex,yabrowser,0.0
2014-12-16,search,yabrowser,0.0
2014-12-16,yandex,yabrowser,0.0
2014-12-17,search,yabrowser,0.0
2014-12-17,yandex,yabrowser,0.0
2014-12-18,search,yabrowser,0.0
2014-12-18,yandex,yabrowser,0.0
2014-12-19,search,yabrowser,0.0
2014-12-19,yandex,yabrowser,0.0
2014-12-20,search,yabrowser,0.0
2014-12-20,yandex,yabrowser,0.0
2014-12-21,search,yabrowser,0.0
2014-12-21,yandex,yabrowser,0.0
2014-12-22,search,yabrowser,0.0
2014-12-22,yandex,yabrowser,0.0
2014-12-23,search,yabrowser,0.0
2014-12-23,yandex,yabrowser,0.0
2014-12-24,search,yabrowser,0.0
2014-12-24,yandex,yabrowser,0.0
2014-12-25,search,yabrowser,0.0
2014-12-25,yandex,yabrowser,0.0
2014-12-26,search,yabrowser,0.0
2014-12-26,yandex,yabrowser,0.0
2014-12-27,search,yabrowser,0.0
2014-12-27,yandex,yabrowser,0.0
2015-01-01,search,yabrowser,0.0
2015-01-01,yandex,yabrowser,0.0
2015-01-02,search,yabrowser,0.0
2015-01-02,yandex,yabrowser,0.0
2015-01-03,search,yabrowser,0.0
2015-01-03,yandex,yabrowser,0.0
2015-01-04,search,yabrowser,0.0
2015-01-04,yandex,yabrowser,0.0
2015-01-05,search,yabrowser,0.0
2015-01-05,yandex,yabrowser,0.0
2015-01-06,search,yabrowser,0.0
2015-01-06,yandex,yabrowser,0.0
2015-01-07,search,yabrowser,0.0
2015-01-07,yandex,yabrowser,0.0
2015-01-08,search,yabrowser,0.0
2015-01-08,yandex,yabrowser,0.0
2015-01-09,search,yabrowser,0.0
2015-01-09,yandex,yabrowser,0.0
2015-01-10,search,yabrowser,0.0
2015-01-10,yandex,yabrowser,0.0
2015-01-11,search,yabrowser,0.0
2015-01-11,yandex,yabrowser,0.0
2015-01-12,search,yabrowser,0.0
2015-01-12,yandex,yabrowser,0.0
2015-01-13,search,yabrowser,0.0
2015-01-13,yandex,yabrowser,0.0
2015-01-14,search,yabrowser,0.0
2015-01-14,yandex,yabrowser,0.0
2015-01-15,search,yabrowser,0.0
2015-01-15,yandex,yabrowser,0.0
2015-01-16,search,yabrowser,0.0
2015-01-16,yandex,yabrowser,0.0
2015-01-17,search,yabrowser,0.0
2015-01-17,yandex,yabrowser,0.0
2015-01-18,search,yabrowser,0.0
2015-01-18,yandex,yabrowser,0.0
2015-01-19,search,yabrowser,0.0
2015-01-19,yandex,yabrowser,0.0
2015-01-20,search,yabrowser,0.0
2015-01-20,yandex,yabrowser,0.0
2015-01-21,search,yabrowser,0.0
2015-01-21,yandex,yabrowser,0.0
2015-01-22,search,yabrowser,0.0
2015-01-22,yandex,yabrowser,0.0
2015-01-23,search,yabrowser,0.0
2015-01-23,yandex,yabrowser,0.0
2015-01-24,search,yabrowser,0.0
2015-01-24,yandex,yabrowser,0.0
2015-01-25,search,yabrowser,0.0
2015-01-25,yandex,yabrowser,0.0
2015-01-26,search,yabrowser,0.0
2015-01-26,yandex,yabrowser,0.0
2015-01-27,search,yabrowser,0.0
2015-01-27,yandex,yabrowser,0.0
2015-01-28,search,yabrowser,0.0
2015-01-28,yandex,yabrowser,0.0
2015-01-29,search,yabrowser,0.0
2015-01-29,yandex,yabrowser,0.0
2015-01-30,search,yabrowser,17808195.0
2015-01-30,yandex,yabrowser,16908904.0
2015-01-31,search,yabrowser,17160902.0
2015-01-31,yandex,yabrowser,16302543.0
2015-02-01,search,yabrowser,18974872.0
2015-02-01,yandex,yabrowser,18025909.0
2015-02-02,search,yabrowser,18710060.0
2015-02-02,yandex,yabrowser,17757967.0
2015-02-03,search,yabrowser,18598315.0
2015-02-03,yandex,yabrowser,17654669.0
2015-02-04,search,yabrowser,18405332.0
2015-02-04,yandex,yabrowser,17480694.0
2015-02-05,search,yabrowser,18279242.0
2015-02-05,yandex,yabrowser,17354309.0
2015-02-06,search,yabrowser,17616113.0
2015-02-06,yandex,yabrowser,16739412.0
2015-02-07,search,yabrowser,17106215.0
2015-02-07,yandex,yabrowser,16261214.0
2015-02-08,search,yabrowser,18979950.0
2015-02-08,yandex,yabrowser,18024874.0
2015-02-09,search,yabrowser,18112270.0
2015-02-09,yandex,yabrowser,17218352.0
2015-02-10,search,yabrowser,17749087.0
2015-02-10,yandex,yabrowser,16873253.0
2015-02-11,search,yabrowser,17079240.0
2015-02-11,yandex,yabrowser,16236683.0
2015-02-12,search,yabrowser,17300641.0
2015-02-12,yandex,yabrowser,16458575.0
2015-02-13,search,yabrowser,16717318.0
2015-02-13,yandex,yabrowser,15921582.0
2015-02-14,search,yabrowser,16289355.0
2015-02-14,yandex,yabrowser,15533010.0
2015-02-15,search,yabrowser,17937020.0
2015-02-15,yandex,yabrowser,17062165.0
2015-02-16,search,yabrowser,18247947.0
2015-02-16,yandex,yabrowser,17350845.0
2015-02-17,search,yabrowser,17877884.0
2015-02-17,yandex,yabrowser,16999157.0
2015-02-18,search,yabrowser,17610014.0
2015-02-18,yandex,yabrowser,16736212.0
2015-02-19,search,yabrowser,17053844.0
2015-02-19,yandex,yabrowser,16202769.0
2015-02-20,search,yabrowser,16275791.0
2015-02-20,yandex,yabrowser,15469166.0
2015-02-21,search,yabrowser,15645083.0
2015-02-21,yandex,yabrowser,14880034.0
2015-02-22,search,yabrowser,16894397.0
2015-02-22,yandex,yabrowser,16050423.0
2015-02-23,search,yabrowser,18423618.0
2015-02-23,yandex,yabrowser,17535929.0
2015-02-24,search,yabrowser,17894940.0
2015-02-24,yandex,yabrowser,17007690.0
2015-02-25,search,yabrowser,17494618.0
2015-02-25,yandex,yabrowser,16627521.0
2015-02-26,search,yabrowser,16934999.0
2015-02-26,yandex,yabrowser,16073661.0
2015-02-27,search,yabrowser,16321976.0
2015-02-27,yandex,yabrowser,15512555.0
2015-02-28,search,yabrowser,16467686.0
2015-02-28,yandex,yabrowser,15672028.0
2015-03-01,search,yabrowser,17519083.0
2015-03-01,yandex,yabrowser,16642380.0
2015-03-02,search,yabrowser,17450265.0
2015-03-02,yandex,yabrowser,16570221.0
2015-03-03,search,yabrowser,17347905.0
2015-03-03,yandex,yabrowser,16477769.0
2015-03-04,search,yabrowser,16919841.0
2015-03-04,yandex,yabrowser,16057898.0
2015-03-05,search,yabrowser,16429805.0
2015-03-05,yandex,yabrowser,15606181.0
2015-03-06,search,yabrowser,15358241.0
2015-03-06,yandex,yabrowser,14604572.0
2015-03-07,search,yabrowser,15309023.0
2015-03-07,yandex,yabrowser,14583618.0
2015-03-08,search,yabrowser,16399279.0
2015-03-08,yandex,yabrowser,15639845.0
2015-03-09,search,yabrowser,17297073.0
2015-03-09,yandex,yabrowser,16457413.0
2015-03-10,search,yabrowser,16992656.0
2015-03-10,yandex,yabrowser,16158110.0
2015-03-11,search,yabrowser,16726673.0
2015-03-11,yandex,yabrowser,15894613.0
2015-03-12,search,yabrowser,16826539.0
2015-03-12,yandex,yabrowser,15981947.0
2015-03-13,search,yabrowser,16299896.0
2015-03-13,yandex,yabrowser,15493986.0
2015-03-14,search,yabrowser,15479553.0
2015-03-14,yandex,yabrowser,14712253.0
2015-03-15,search,yabrowser,17306032.0
2015-03-15,yandex,yabrowser,16436201.0
2015-03-16,search,yabrowser,17402147.0
2015-03-16,yandex,yabrowser,16539500.0
2015-03-17,search,yabrowser,17188022.0
2015-03-17,yandex,yabrowser,16340886.0
2015-03-18,search,yabrowser,16792909.0
2015-03-18,yandex,yabrowser,15961581.0
2015-03-19,search,yabrowser,16641981.0
2015-03-19,yandex,yabrowser,15816486.0
2015-03-20,search,yabrowser,14803001.0
2015-03-20,yandex,yabrowser,14061475.0
2015-03-21,search,yabrowser,15485484.0
2015-03-21,yandex,yabrowser,14735057.0
2015-03-22,search,yabrowser,16985315.0
2015-03-22,yandex,yabrowser,16149112.0
2015-03-23,search,yabrowser,17754238.0
2015-03-23,yandex,yabrowser,16874506.0
2015-03-24,search,yabrowser,17359014.0
2015-03-24,yandex,yabrowser,16494863.0
2015-03-25,search,yabrowser,16808136.0
2015-03-25,yandex,yabrowser,15966402.0
2015-03-26,search,yabrowser,16031583.0
2015-03-26,yandex,yabrowser,15232792.0
2015-03-27,search,yabrowser,16191338.0
2015-03-27,yandex,yabrowser,15397642.0
2015-03-28,search,yabrowser,12898002.0
2015-03-28,yandex,yabrowser,12211309.0
2015-03-29,search,yabrowser,10230243.0
2015-03-29,yandex,yabrowser,9573607.0
2015-03-30,search,yabrowser,11027168.0
2015-03-30,yandex,yabrowser,10345304.0
2015-03-31,search,yabrowser,10878907.0
2015-03-31,yandex,yabrowser,10200394.0
2015-04-01,search,yabrowser,10434239.0
2015-04-01,yandex,yabrowser,9781738.0
2015-04-02,search,yabrowser,10347507.0
2015-04-02,yandex,yabrowser,9692595.0
2015-04-03,search,yabrowser,16155519.0
2015-04-03,yandex,yabrowser,15344222.0
2015-04-04,search,yabrowser,15650804.0
2015-04-04,yandex,yabrowser,14849683.0
2015-04-05,search,yabrowser,17792031.0
2015-04-05,yandex,yabrowser,16880639.0
2015-04-06,search,yabrowser,17099957.0
2015-04-06,yandex,yabrowser,16207004.0
2015-04-07,search,yabrowser,17296521.0
2015-04-07,yandex,yabrowser,16387985.0
2015-04-08,search,yabrowser,16624470.0
2015-04-08,yandex,yabrowser,15754594.0
2015-04-09,search,yabrowser,16146595.0
2015-04-09,yandex,yabrowser,15302960.0
2015-04-10,search,yabrowser,15163962.0
2015-04-10,yandex,yabrowser,14386515.0
2015-04-11,search,yabrowser,13869989.0
2015-04-11,yandex,yabrowser,13160204.0
2015-04-12,search,yabrowser,15247179.0
2015-04-12,yandex,yabrowser,14485933.0
2015-04-13,search,yabrowser,16365499.0
2015-04-13,yandex,yabrowser,15509219.0
2015-04-14,search,yabrowser,16654424.0
2015-04-14,yandex,yabrowser,15775259.0
2015-04-15,search,yabrowser,16530308.0
2015-04-15,yandex,yabrowser,15662079.0
2015-04-16,search,yabrowser,16618752.0
2015-04-16,yandex,yabrowser,15750853.0
2015-04-17,search,yabrowser,15844926.0
2015-04-17,yandex,yabrowser,15018265.0
2015-04-18,search,yabrowser,15161262.0
2015-04-18,yandex,yabrowser,14362664.0
2015-04-19,search,yabrowser,17490050.0
2015-04-19,yandex,yabrowser,16561418.0
2015-04-20,search,yabrowser,17538867.0
2015-04-20,yandex,yabrowser,16609988.0
2015-04-21,search,yabrowser,16603645.0
2015-04-21,yandex,yabrowser,15724705.0
2015-04-22,search,yabrowser,16674676.0
2015-04-22,yandex,yabrowser,15798563.0
2015-04-23,search,yabrowser,16307541.0
2015-04-23,yandex,yabrowser,15455781.0
2015-04-24,search,yabrowser,15499805.0
2015-04-24,yandex,yabrowser,14712097.0
2015-04-25,search,yabrowser,14158405.0
2015-04-25,yandex,yabrowser,13435195.0
2015-04-26,search,yabrowser,15858547.0
2015-04-26,yandex,yabrowser,15029767.0
2015-04-27,search,yabrowser,16332272.0
2015-04-27,yandex,yabrowser,15481465.0
2015-04-28,search,yabrowser,15623367.0
2015-04-28,yandex,yabrowser,14798991.0
2015-04-29,search,yabrowser,14925405.0
2015-04-29,yandex,yabrowser,14125109.0
2015-04-30,search,yabrowser,13601850.0
2015-04-30,yandex,yabrowser,12891356.0
2015-05-01,search,yabrowser,12245419.0
2015-05-01,yandex,yabrowser,11592724.0
2015-05-02,search,yabrowser,12611559.0
2015-05-02,yandex,yabrowser,11926185.0
2015-05-03,search,yabrowser,13916811.0
2015-05-03,yandex,yabrowser,13151998.0
2015-05-04,search,yabrowser,15749575.0
2015-05-04,yandex,yabrowser,14912851.0
2015-05-05,search,yabrowser,15743145.0
2015-05-05,yandex,yabrowser,14913910.0
2015-05-06,search,yabrowser,15546022.0
2015-05-06,yandex,yabrowser,14721722.0
2015-05-07,search,yabrowser,15057548.0
2015-05-07,yandex,yabrowser,14248793.0
2015-05-08,search,yabrowser,13752531.0
2015-05-08,yandex,yabrowser,13030308.0
2015-05-09,search,yabrowser,11787024.0
2015-05-09,yandex,yabrowser,11146358.0
2015-05-10,search,yabrowser,13484301.0
2015-05-10,yandex,yabrowser,12743209.0
2015-05-11,search,yabrowser,15037599.0
2015-05-11,yandex,yabrowser,14210434.0
2015-05-12,search,yabrowser,15927985.0
2015-05-12,yandex,yabrowser,15067708.0
2015-05-13,search,yabrowser,15670779.0
2015-05-13,yandex,yabrowser,14823890.0
2015-05-14,search,yabrowser,15312999.0
2015-05-14,yandex,yabrowser,14485729.0
2015-05-15,search,yabrowser,14605251.0
2015-05-15,yandex,yabrowser,13828487.0
2015-05-16,search,yabrowser,13812356.0
2015-05-16,yandex,yabrowser,13074454.0
2015-05-17,search,yabrowser,16662246.0
2015-05-17,yandex,yabrowser,15752530.0
2015-05-18,search,yabrowser,16825851.0
2015-05-18,yandex,yabrowser,15924181.0
2015-05-19,search,yabrowser,16126363.0
2015-05-19,yandex,yabrowser,15256881.0
2015-05-20,search,yabrowser,15012872.0
2015-05-20,yandex,yabrowser,14177782.0
2015-05-21,search,yabrowser,14472844.0
2015-05-21,yandex,yabrowser,13655567.0
2015-05-22,search,yabrowser,13408530.0
2015-05-22,yandex,yabrowser,12668336.0
2015-05-23,search,yabrowser,12205867.0
2015-05-23,yandex,yabrowser,11516079.0
2015-05-24,search,yabrowser,14321319.0
2015-05-24,yandex,yabrowser,13506921.0
2015-05-25,search,yabrowser,15110171.0
2015-05-25,yandex,yabrowser,14256787.0
2015-05-26,search,yabrowser,14739782.0
2015-05-26,yandex,yabrowser,13914138.0
2015-05-27,search,yabrowser,14434453.0
2015-05-27,yandex,yabrowser,13603391.0
2015-05-28,search,yabrowser,14038630.0
2015-05-28,yandex,yabrowser,13239134.0
2015-05-29,search,yabrowser,13311665.0
2015-05-29,yandex,yabrowser,12569042.0
2015-05-30,search,yabrowser,11800662.0
2015-05-30,yandex,yabrowser,11140730.0
2015-05-31,search,yabrowser,13427803.0
2015-05-31,yandex,yabrowser,12670853.0
2015-06-01,search,yabrowser,14273966.0
2015-06-01,yandex,yabrowser,13472719.0
2015-06-02,search,yabrowser,14365157.0
2015-06-02,yandex,yabrowser,13554263.0
2015-06-03,search,yabrowser,13971968.0
2015-06-03,yandex,yabrowser,13176634.0
2015-06-04,search,yabrowser,13875440.0
2015-06-04,yandex,yabrowser,13088355.0
2015-06-05,search,yabrowser,13071242.0
2015-06-05,yandex,yabrowser,12343977.0
2015-06-06,search,yabrowser,11781044.0
2015-06-06,yandex,yabrowser,11112502.0
2015-06-07,search,yabrowser,13113988.0
2015-06-07,yandex,yabrowser,12357460.0
2015-06-08,search,yabrowser,14627141.0
2015-06-08,yandex,yabrowser,13800560.0
2015-06-09,search,yabrowser,14643954.0
2015-06-09,yandex,yabrowser,13815033.0
2015-06-10,search,yabrowser,14011842.0
2015-06-10,yandex,yabrowser,13220101.0
2015-06-11,search,yabrowser,12861227.0
2015-06-11,yandex,yabrowser,12131103.0
2015-06-12,search,yabrowser,11534161.0
2015-06-12,yandex,yabrowser,10872007.0
2015-06-13,search,yabrowser,11196420.0
2015-06-13,yandex,yabrowser,10549669.0
2015-06-14,search,yabrowser,12718654.0
2015-06-14,yandex,yabrowser,12001073.0
2015-06-15,search,yabrowser,14367598.0
2015-06-15,yandex,yabrowser,13556926.0
2015-06-16,search,yabrowser,14319384.0
2015-06-16,yandex,yabrowser,13509207.0
2015-06-17,search,yabrowser,13997807.0
2015-06-17,yandex,yabrowser,13206946.0
2015-06-18,search,yabrowser,13634891.0
2015-06-18,yandex,yabrowser,12857442.0
2015-06-19,search,yabrowser,12746155.0
2015-06-19,yandex,yabrowser,12032429.0
2015-06-20,search,yabrowser,11314576.0
2015-06-20,yandex,yabrowser,10672657.0
2015-06-21,search,yabrowser,12570991.0
2015-06-21,yandex,yabrowser,11863114.0
2015-06-22,search,yabrowser,13734527.0
2015-06-22,yandex,yabrowser,12963013.0
2015-06-23,search,yabrowser,13360673.0
2015-06-23,yandex,yabrowser,12610111.0
2015-06-24,search,yabrowser,13122735.0
2015-06-24,yandex,yabrowser,12386457.0
2015-06-25,search,yabrowser,13383429.0
2015-06-25,yandex,yabrowser,12632396.0
2015-06-26,search,yabrowser,12665762.0
2015-06-26,yandex,yabrowser,11960972.0
2015-06-27,search,yabrowser,11326077.0
2015-06-27,yandex,yabrowser,10688889.0
2015-06-28,search,yabrowser,12405773.0
2015-06-28,yandex,yabrowser,11714904.0
2015-06-29,search,yabrowser,13948974.0
2015-06-29,yandex,yabrowser,13179914.0
2015-06-30,search,yabrowser,13464756.0
2015-06-30,yandex,yabrowser,12709559.0
2015-07-01,search,yabrowser,12631184.0
2015-07-01,yandex,yabrowser,11922640.0
2015-07-02,search,yabrowser,12789691.0
2015-07-02,yandex,yabrowser,12083048.0
2015-07-03,search,yabrowser,12327646.0
2015-07-03,yandex,yabrowser,11642087.0
2015-07-04,search,yabrowser,11006746.0
2015-07-04,yandex,yabrowser,10378804.0
2015-07-05,search,yabrowser,12034203.0
2015-07-05,yandex,yabrowser,11360408.0
2015-07-06,search,yabrowser,13658597.0
2015-07-06,yandex,yabrowser,12909190.0
2015-07-07,search,yabrowser,13859286.0
2015-07-07,yandex,yabrowser,13112214.0
2015-07-08,search,yabrowser,13175195.0
2015-07-08,yandex,yabrowser,12448375.0
2015-07-09,search,yabrowser,12862455.0
2015-07-09,yandex,yabrowser,12144758.0
2015-07-10,search,yabrowser,12412373.0
2015-07-10,yandex,yabrowser,11724702.0
2015-07-11,search,yabrowser,11319333.0
2015-07-11,yandex,yabrowser,10693241.0
2015-07-12,search,yabrowser,12763383.0
2015-07-12,yandex,yabrowser,12074226.0
2015-07-13,search,yabrowser,14110114.0
2015-07-13,yandex,yabrowser,13338724.0
2015-07-14,search,yabrowser,14009563.0
2015-07-14,yandex,yabrowser,13253435.0
2015-07-15,search,yabrowser,13170529.0
2015-07-15,yandex,yabrowser,12453867.0
2015-07-16,search,yabrowser,12390558.0
2015-07-16,yandex,yabrowser,11713816.0
2015-07-17,search,yabrowser,11849396.0
2015-07-17,yandex,yabrowser,11206129.0
2015-07-18,search,yabrowser,10691516.0
2015-07-18,yandex,yabrowser,10105356.0
2015-07-19,search,yabrowser,11598629.0
2015-07-19,yandex,yabrowser,10964166.0
2015-07-20,search,yabrowser,13270510.0
2015-07-20,yandex,yabrowser,12551114.0
2015-07-21,search,yabrowser,13300352.0
2015-07-21,yandex,yabrowser,12586252.0
2015-07-22,search,yabrowser,12808484.0
2015-07-22,yandex,yabrowser,12117907.0
2015-07-23,search,yabrowser,12565478.0
2015-07-23,yandex,yabrowser,11883896.0
2015-07-24,search,yabrowser,11942135.0
2015-07-24,yandex,yabrowser,11289023.0
2015-07-25,search,yabrowser,10566909.0
2015-07-25,yandex,yabrowser,9984987.0
2015-07-26,search,yabrowser,11633721.0
2015-07-26,yandex,yabrowser,10997219.0
2015-07-27,search,yabrowser,13313431.0
2015-07-27,yandex,yabrowser,12578137.0
2015-07-28,search,yabrowser,13357763.0
2015-07-28,yandex,yabrowser,12632456.0
2015-07-29,search,yabrowser,12878732.0
2015-07-29,yandex,yabrowser,12155564.0
2015-07-30,search,yabrowser,12708705.0
2015-07-30,yandex,yabrowser,12001041.0
2015-07-31,search,yabrowser,12155778.0
2015-07-31,yandex,yabrowser,11489047.0
2015-08-01,search,yabrowser,10826087.0
2015-08-01,yandex,yabrowser,10226914.0
2015-08-02,search,yabrowser,11734956.0
2015-08-02,yandex,yabrowser,11091574.0
2015-08-03,search,yabrowser,13034658.0
2015-08-03,yandex,yabrowser,12324647.0
2015-08-04,search,yabrowser,13385572.0
2015-08-04,yandex,yabrowser,12657087.0
2015-08-05,search,yabrowser,12710429.0
2015-08-05,yandex,yabrowser,12014888.0
2015-08-06,search,yabrowser,12548927.0
2015-08-06,yandex,yabrowser,11890436.0
2015-08-07,search,yabrowser,11848023.0
2015-08-07,yandex,yabrowser,11227690.0
2015-08-08,search,yabrowser,10255954.0
2015-08-08,yandex,yabrowser,9698214.0
2015-08-09,search,yabrowser,11124404.0
2015-08-09,yandex,yabrowser,10522587.0
2015-08-10,search,yabrowser,12978329.0
2015-08-10,yandex,yabrowser,12279752.0
2015-08-11,search,yabrowser,12924672.0
2015-08-11,yandex,yabrowser,12224839.0
2015-08-12,search,yabrowser,12516530.0
2015-08-12,yandex,yabrowser,11829855.0
2015-08-13,search,yabrowser,12619831.0
2015-08-13,yandex,yabrowser,11930793.0
2015-08-14,search,yabrowser,12342767.0
2015-08-14,yandex,yabrowser,11664243.0
2015-08-15,search,yabrowser,10911243.0
2015-08-15,yandex,yabrowser,10318063.0
2015-08-16,search,yabrowser,11985794.0
2015-08-16,yandex,yabrowser,11342114.0
2015-08-17,search,yabrowser,13577875.0
2015-08-17,yandex,yabrowser,12855284.0
2015-08-18,search,yabrowser,13522667.0
2015-08-18,yandex,yabrowser,12811323.0
2015-08-19,search,yabrowser,13275744.0
2015-08-19,yandex,yabrowser,12567724.0
2015-08-20,search,yabrowser,12866579.0
2015-08-20,yandex,yabrowser,12183289.0
2015-08-21,search,yabrowser,12208034.0
2015-08-21,yandex,yabrowser,11549757.0
2015-08-22,search,yabrowser,10816431.0
2015-08-22,yandex,yabrowser,10234451.0
2015-08-23,search,yabrowser,11925475.0
2015-08-23,yandex,yabrowser,11291233.0
2015-08-24,search,yabrowser,13639426.0
2015-08-24,yandex,yabrowser,12918217.0
2015-08-25,search,yabrowser,13469321.0
2015-08-25,yandex,yabrowser,12751948.0
2015-08-26,search,yabrowser,13263111.0
2015-08-26,yandex,yabrowser,12562020.0
2015-08-27,search,yabrowser,13250104.0
2015-08-27,yandex,yabrowser,12558524.0
2015-08-28,search,yabrowser,12880112.0
2015-08-28,yandex,yabrowser,12205734.0
2015-08-29,search,yabrowser,11709661.0
2015-08-29,yandex,yabrowser,11094272.0
2015-08-30,search,yabrowser,12940479.0
2015-08-30,yandex,yabrowser,12277640.0
2015-08-31,search,yabrowser,13616191.0
2015-08-31,yandex,yabrowser,12913285.0
2015-09-01,search,yabrowser,12871651.0
2015-09-01,yandex,yabrowser,12206722.0
2015-09-02,search,yabrowser,13573621.0
2015-09-02,yandex,yabrowser,12871643.0
2015-09-03,search,yabrowser,13574395.0
2015-09-03,yandex,yabrowser,12866448.0
2015-09-04,search,yabrowser,13028166.0
2015-09-04,yandex,yabrowser,12347473.0
2015-09-05,search,yabrowser,12262003.0
2015-09-05,yandex,yabrowser,11605528.0
2015-09-06,search,yabrowser,14202910.0
2015-09-06,yandex,yabrowser,13443391.0
2015-09-07,search,yabrowser,14770279.0
2015-09-07,yandex,yabrowser,13992880.0
2015-09-08,search,yabrowser,14599271.0
2015-09-08,yandex,yabrowser,13826173.0
2015-09-09,search,yabrowser,14277485.0
2015-09-09,yandex,yabrowser,13528421.0
2015-09-10,search,yabrowser,14000016.0
2015-09-10,yandex,yabrowser,13263741.0
2015-09-11,search,yabrowser,13246967.0
2015-09-11,yandex,yabrowser,12544305.0
2015-09-12,search,yabrowser,12291533.0
2015-09-12,yandex,yabrowser,11639937.0
2015-09-13,search,yabrowser,14098208.0
2015-09-13,yandex,yabrowser,13333779.0
2015-09-14,search,yabrowser,14894402.0
2015-09-14,yandex,yabrowser,14099784.0
2015-09-15,search,yabrowser,14302145.0
2015-09-15,yandex,yabrowser,13535509.0
2015-09-16,search,yabrowser,14146538.0
2015-09-16,yandex,yabrowser,13386381.0
2015-09-17,search,yabrowser,14044137.0
2015-09-17,yandex,yabrowser,13290872.0
2015-09-18,search,yabrowser,13242006.0
2015-09-18,yandex,yabrowser,12547108.0
2015-09-19,search,yabrowser,12247377.0
2015-09-19,yandex,yabrowser,11603690.0
2015-09-20,search,yabrowser,14284006.0
2015-09-20,yandex,yabrowser,13523202.0
2015-09-21,search,yabrowser,15329066.0
2015-09-21,yandex,yabrowser,14509688.0
2015-09-22,search,yabrowser,14984033.0
2015-09-22,yandex,yabrowser,14198779.0
2015-09-23,search,yabrowser,14646106.0
2015-09-23,yandex,yabrowser,13884338.0
2015-09-24,search,yabrowser,14684727.0
2015-09-24,yandex,yabrowser,13927961.0
2015-09-25,search,yabrowser,13818072.0
2015-09-25,yandex,yabrowser,13105746.0
2015-09-26,search,yabrowser,12686692.0
2015-09-26,yandex,yabrowser,12022552.0
2015-09-27,search,yabrowser,14846935.0
2015-09-27,yandex,yabrowser,14067814.0
2015-09-28,search,yabrowser,15752152.0
2015-09-28,yandex,yabrowser,14931687.0
2015-09-29,search,yabrowser,15641648.0
2015-09-29,yandex,yabrowser,14835022.0
2015-09-30,search,yabrowser,15225653.0
2015-09-30,yandex,yabrowser,14439070.0
2015-10-01,search,yabrowser,14481277.0
2015-10-01,yandex,yabrowser,13727323.0
2015-10-02,search,yabrowser,14243772.0
2015-10-02,yandex,yabrowser,13523491.0
2015-10-03,search,yabrowser,13411515.0
2015-10-03,yandex,yabrowser,12730831.0
2015-10-04,search,yabrowser,15012182.0
2015-10-04,yandex,yabrowser,14236445.0
2015-10-05,search,yabrowser,15678489.0
2015-10-05,yandex,yabrowser,14865644.0
2015-10-06,search,yabrowser,15550408.0
2015-10-06,yandex,yabrowser,14740601.0
2015-10-07,search,yabrowser,15465013.0
2015-10-07,yandex,yabrowser,14666513.0
2015-10-08,search,yabrowser,15343022.0
2015-10-08,yandex,yabrowser,14569412.0
2015-10-09,search,yabrowser,14598834.0
2015-10-09,yandex,yabrowser,13866347.0
2015-10-10,search,yabrowser,13753049.0
2015-10-10,yandex,yabrowser,13062564.0
2015-10-11,search,yabrowser,15655317.0
2015-10-11,yandex,yabrowser,14846065.0
2015-10-12,search,yabrowser,16267256.0
2015-10-12,yandex,yabrowser,15424260.0
2015-10-13,search,yabrowser,16094633.0
2015-10-13,yandex,yabrowser,15267512.0
2015-10-14,search,yabrowser,16126750.0
2015-10-14,yandex,yabrowser,15290869.0
2015-10-15,search,yabrowser,15418048.0
2015-10-15,yandex,yabrowser,14623249.0
2015-10-16,search,yabrowser,14710380.0
2015-10-16,yandex,yabrowser,13955197.0
2015-10-17,search,yabrowser,13856544.0
2015-10-17,yandex,yabrowser,13142497.0
2015-10-18,search,yabrowser,16230670.0
2015-10-18,yandex,yabrowser,15386888.0
2015-10-19,search,yabrowser,16833653.0
2015-10-19,yandex,yabrowser,15969685.0
2015-10-20,search,yabrowser,16692299.0
2015-10-20,yandex,yabrowser,15815115.0
2015-10-21,search,yabrowser,16450971.0
2015-10-21,yandex,yabrowser,15577783.0
2015-10-22,search,yabrowser,16438071.0
2015-10-22,yandex,yabrowser,15571455.0
2015-10-23,search,yabrowser,15658792.0
2015-10-23,yandex,yabrowser,14845650.0
2015-10-24,search,yabrowser,14770749.0
2015-10-24,yandex,yabrowser,13994450.0
2015-10-25,search,yabrowser,17025794.0
2015-10-25,yandex,yabrowser,16141644.0
2015-10-26,search,yabrowser,17446243.0
2015-10-26,yandex,yabrowser,16519605.0
2015-10-27,search,yabrowser,17574101.0
2015-10-27,yandex,yabrowser,16679689.0
2015-10-28,search,yabrowser,16975780.0
2015-10-28,yandex,yabrowser,16092965.0
2015-10-29,search,yabrowser,16452232.0
